date_wk,sap,claims,epu,yield
1993-05-31,452.55749525,343000.0,164.49285714285716,6.0649999999999995
1993-06-07,446.16400139999996,343000.0,101.37571428571428,6.056
1993-06-14,446.72599500000007,345000.0,129.77714285714288,5.958
1993-06-21,445.91199940000007,340000.0,138.77,5.892
1993-06-28,449.5859984,334000.0,161.32714285714286,5.790000000000001
1993-07-05,445.252495,314000.0,125.69857142857141,5.785
1993-07-12,448.423999,335000.0,87.67857142857143,5.736
1993-07-19,446.4260012,415000.0,118.99857142857142,5.827999999999999
1993-07-26,448.5779966,356000.0,151.56714285714287,5.878
1993-08-02,448.95399800000007,346000.0,239.78857142857143,5.854
1993-08-09,449.946002,339000.0,148.75714285714284,5.776
1993-08-16,454.82800319999996,342000.0,115.23142857142855,5.664
1993-08-23,459.3420046,337000.0,87.06142857142858,5.51
1993-08-30,462.24999399999996,334000.0,75.67285714285715,5.414
1993-09-06,458.597496,333000.0,151.9742857142857,5.275
1993-09-13,460.3639956,346000.0,161.83714285714288,5.354
1993-09-20,455.9140014000001,343000.0,141.62714285714284,5.436
1993-09-27,460.72999279999993,333000.0,81.61571428571429,5.334
1993-10-04,460.5539978,355000.0,78.77142857142857,5.325999999999999
1993-10-11,463.96399540000004,359000.0,73.00142857142858,5.24
1993-10-18,465.87199680000003,354000.0,109.06714285714284,5.314
1993-10-25,465.73399660000007,348000.0,71.49285714285713,5.436
1993-11-01,463.52399879999996,350000.0,110.28428571428572,5.656000000000001
1993-11-08,462.4580018,341000.0,91.56285714285715,5.68
1993-11-15,464.3039978,336000.0,154.94857142857146,5.712
1993-11-22,461.39499674999996,337000.0,63.29571428571428,5.8325000000000005
1993-11-29,462.7160036,337000.0,71.18285714285715,5.804
1993-12-06,465.5179996,334000.0,67.01857142857143,5.71
1993-12-13,464.06400139999994,331000.0,127.2642857142857,5.816
1993-12-20,466.4625015,290000.0,84.38285714285715,5.785
1993-12-27,469.430005,341000.0,88.20285714285714,5.766
1994-01-03,467.37999879999995,343000.0,89.19428571428571,5.848000000000001
1994-01-10,474.19000239999997,355000.0,103.03571428571429,5.686
1994-01-17,474.30999760000003,351000.0,103.93285714285715,5.735
1994-01-24,474.36800519999997,406000.0,69.85285714285715,5.74
1994-01-31,478.74999379999997,361000.0,65.04714285714286,5.798
1994-02-07,470.9379946,354000.0,94.1457142857143,5.936
1994-02-14,470.7140014,352000.0,75.21714285714286,5.952
1994-02-21,468.1200025,327000.0,82.84142857142857,6.1525
1994-02-28,464.82800299999997,348000.0,56.20571428571429,6.292
1994-03-07,466.0380005999999,341000.0,48.75285714285714,6.403999999999999
1994-03-14,469.15600600000005,332000.0,101.6657142857143,6.452
1994-03-21,466.1619998,322000.0,123.91428571428571,6.523999999999999
1994-03-28,450.94999699999994,342000.0,153.02857142857144,6.7225
1994-04-04,446.6480042,349000.0,176.64142857142858,6.9719999999999995
1994-04-11,447.252002,354000.0,69.86857142857143,6.9319999999999995
1994-04-18,444.66400139999996,331000.0,86.08,7.025999999999999
1994-04-25,451.147499,344000.0,81.83000000000003,6.955
1994-05-02,451.39400019999994,371000.0,101.26285714285714,7.164
1994-05-09,443.54200440000005,360000.0,111.43857142857144,7.374
1994-05-16,451.7900022,357000.0,163.49142857142857,7.056
1994-05-23,455.7479982,348000.0,91.50999999999999,7.142
1994-05-30,457.97750099999996,345000.0,56.128571428571426,7.085
1994-06-06,458.13599839999995,338000.0,67.08714285714287,6.965999999999999
1994-06-13,460.49199819999995,336000.0,70.14571428571428,7.0760000000000005
1994-06-20,450.46799919999995,341000.0,101.73428571428572,7.1659999999999995
1994-06-27,446.2960021999999,334000.0,96.50428571428571,7.272
1994-07-04,447.60749825,341000.0,108.72857142857143,7.3375
1994-07-11,450.46200580000004,359000.0,115.88428571428571,7.362
1994-07-18,453.27999239999997,345000.0,66.24428571428572,7.232000000000001
1994-07-25,454.53599840000004,332000.0,73.75571428571428,7.26
1994-08-01,459.702002,338000.0,70.46000000000001,7.145999999999999
1994-08-08,459.3860046,335000.0,74.48,7.308
1994-08-15,463.652008,331000.0,134.72142857142856,7.2379999999999995
1994-08-22,467.54799820000005,341000.0,98.84714285714287,7.267999999999999
1994-08-29,474.0619992,339000.0,57.121428571428574,7.206
1994-09-05,471.04249575,331000.0,83.96285714285715,7.325
1994-09-12,469.70399779999997,326000.0,76.94428571428571,7.436000000000002
1994-09-19,463.32199679999997,325000.0,149.3457142857143,7.541999999999999
1994-09-26,462.5319944,330000.0,103.41142857142857,7.601999999999999
1994-10-03,455.46199320000005,341000.0,91.37285714285714,7.7219999999999995
1994-10-10,465.43800680000004,335000.0,73.36142857142856,7.6475
1994-10-17,467.728003,330000.0,69.59285714285714,7.709999999999999
1994-10-24,464.9199952,331000.0,79.10571428571428,7.864
1994-10-31,467.49400640000005,328000.0,80.58857142857143,7.936
1994-11-07,464.16799920000005,329000.0,129.18571428571428,7.995000000000001
1994-11-14,464.34600220000004,326000.0,105.59714285714287,7.973999999999999
1994-11-21,452.6524965,329000.0,124.33,7.91
1994-11-28,453.04800400000005,324000.0,122.46428571428574,7.894000000000001
1994-12-05,450.0140012,329000.0,76.99857142857142,7.790000000000001
1994-12-12,453.745996,330000.0,103.6457142857143,7.816
1994-12-19,458.825995,314000.0,89.54142857142857,7.822
1994-12-26,460.942497,319000.0,132.60142857142856,7.805
1995-01-02,460.20999125,338000.0,127.11428571428573,7.8625
1995-01-09,462.35600000000005,347000.0,126.21571428571427,7.802
1995-01-16,468.173999,325000.0,102.67285714285715,7.7425
1995-01-23,467.56600319999995,324000.0,143.25285714285715,7.781999999999999
1995-01-30,472.154004,324000.0,144.21571428571428,7.616
1995-02-06,480.9580016,348000.0,96.05,7.556
1995-02-13,483.18599860000006,343000.0,94.63571428571429,7.4799999999999995
1995-02-20,485.70249925,336000.0,217.16428571428574,7.362500000000001
1995-02-27,485.480005,339000.0,128.16428571428574,7.2700000000000005
1995-03-06,484.7240052,347000.0,145.28571428571428,7.348000000000001
1995-03-13,493.15000019999997,343000.0,76.4814285714286,7.108
1995-03-20,496.7600096,332000.0,56.722857142857144,7.158000000000001
1995-03-27,502.6299986000001,335000.0,107.11571428571429,7.15
1995-04-03,505.0320006,347000.0,78.16,7.116
1995-04-10,507.23500824999996,355000.0,50.05571428571428,7.075
1995-04-17,506.04000239999993,349000.0,53.471428571428575,7.034000000000001
1995-04-24,513.1819948,365000.0,78.48571428571428,7.0280000000000005
1995-05-01,518.0519896,364000.0,73.60142857142856,6.925999999999999
1995-05-08,524.3599975999999,366000.0,64.00857142857143,6.664
1995-05-15,524.3540036,377000.0,58.364285714285714,6.588000000000001
1995-05-22,526.6180174,374000.0,69.24,6.486
1995-05-29,530.74501025,362000.0,73.58857142857143,6.225
1995-06-05,532.9139894,367000.0,75.62,6.196
1995-06-12,536.0699952000001,378000.0,64.45571428571428,6.21
1995-06-19,546.991992,358000.0,146.47857142857143,6.103999999999999
1995-06-26,543.9819946,355000.0,97.60428571428572,6.17
1995-07-03,551.1775055,372000.0,109.6942857142857,6.1225
1995-07-10,558.7500121999999,389000.0,84.59,6.093999999999999
1995-07-17,555.8639891999999,390000.0,85.99857142857142,6.372
1995-07-24,561.497986,351000.0,75.57857142857144,6.458
1995-07-31,559.6380005999999,351000.0,59.50428571428572,6.484
1995-08-07,558.5380126,353000.0,36.224285714285706,6.504
1995-08-14,559.3059936,362000.0,57.961428571428584,6.5680000000000005
1995-08-21,558.4660036,359000.0,37.78285714285715,6.518000000000001
1995-08-28,561.1380005999999,355000.0,52.714285714285715,6.306
1995-09-04,570.57748425,371000.0,57.65714285714285,6.199999999999999
1995-09-11,579.2299928,376000.0,36.21857142857143,6.153999999999999
1995-09-18,583.6940064,353000.0,55.03142857142858,6.1739999999999995
1995-09-25,582.9079834,355000.0,68.82714285714286,6.258
1995-10-02,582.1299928000001,374000.0,51.13142857142857,6.104
1995-10-09,580.5900025999999,369000.0,87.5,6.05
1995-10-16,587.0720212,366000.0,86.48857142857143,5.99
1995-10-23,582.097986,377000.0,87.8157142857143,6.04
1995-10-30,585.8519898000001,380000.0,101.41428571428571,5.982
1995-11-06,590.4940064,370000.0,49.19142857142857,5.967999999999999
1995-11-13,594.5920044000001,379000.0,119.69000000000001,5.959999999999999
1995-11-20,598.86499025,379000.0,93.11,5.9225
1995-11-27,605.5520018,373000.0,104.0,5.816
1995-12-04,617.0379884,346000.0,108.72,5.680000000000001
1995-12-11,618.6500122,373000.0,64.15142857142857,5.732000000000001
1995-12-18,609.423999,374000.0,165.87714285714284,5.78
1995-12-25,614.72000125,359000.0,112.25428571428571,5.640000000000001
1996-01-01,619.11500525,361000.0,129.58999999999997,5.63
1996-01-08,606.1780028,333000.0,133.28571428571428,5.742
1996-01-15,606.9400022,415000.0,90.33,5.5775
1996-01-22,616.9600096,387000.0,97.36285714285714,5.648000000000001
1996-01-29,632.9380128,374000.0,116.86999999999999,5.642
1996-02-05,650.026001,387000.0,89.60285714285715,5.672
1996-02-12,655.3680052,383000.0,99.2757142857143,5.654000000000001
1996-02-19,651.6725005000001,365000.0,81.8,5.97
1996-02-26,645.45,368000.0,85.15142857142858,6.06
1996-03-04,649.15,361000.0,73.47,6.082
1996-03-11,639.5920045999999,384000.0,82.1942857142857,6.372
1996-03-18,650.8260006,426000.0,73.83428571428571,6.356
1996-03-25,649.2719848,393000.0,94.89999999999999,6.32
1996-04-01,655.182495,369000.0,73.92714285714285,6.345999999999999
1996-04-08,637.5640014,357000.0,86.00714285714287,6.603999999999999
1996-04-15,643.5559934,368000.0,57.70428571428571,6.516
1996-04-22,651.1940064,343000.0,45.13999999999999,6.534000000000001
1996-04-29,649.5839966,338000.0,61.49571428571428,6.736
1996-05-06,644.2740114000001,352000.0,67.03,6.82
1996-05-13,665.2579835999999,345000.0,48.89,6.676
1996-05-20,675.7680054,343000.0,104.69428571428571,6.645999999999999
1996-05-27,670.244995,340000.0,85.44714285714285,6.7675
1996-06-03,673.004004,351000.0,52.339999999999996,6.848000000000001
1996-06-10,669.1879762,342000.0,64.7157142857143,6.99
1996-06-17,663.6239992000001,341000.0,61.25857142857143,6.946
1996-06-24,668.1799928,337000.0,111.85428571428572,6.864000000000002
1996-07-01,669.832504,342000.0,62.2557142857143,6.845
1996-07-08,651.0419922000001,347000.0,61.16571428571429,6.95
1996-07-15,634.9059936,332000.0,63.71571428571429,6.812
1996-07-22,630.8720092000001,327000.0,57.69571428571429,6.846000000000001
1996-07-29,643.726001,326000.0,92.11,6.756
1996-08-05,662.2919922,331000.0,81.77714285714286,6.536
1996-08-12,663.1020142000001,336000.0,71.75428571428571,6.564
1996-08-19,667.0100096,337000.0,77.67142857142858,6.626
1996-08-26,660.8960082,329000.0,61.39142857142857,6.837999999999999
1996-09-02,653.86248775,333000.0,46.980000000000004,6.945
1996-09-09,669.3080077999999,338000.0,77.11428571428571,6.88
1996-09-16,683.6839964,352000.0,67.94142857142857,6.818
1996-09-23,685.9939938000001,348000.0,66.16857142857143,6.7299999999999995
1996-09-30,692.9320190000001,335000.0,83.72142857142856,6.614
1996-10-07,699.197998,334000.0,67.71142857142857,6.553999999999999
1996-10-14,705.6659910000001,335000.0,62.04857142857143,6.535
1996-10-21,705.3799928000001,352000.0,62.43142857142857,6.55
1996-10-28,701.7400147999999,334000.0,81.43142857142857,6.422
1996-11-04,720.7860106,327000.0,87.72142857142858,6.298
1996-11-11,733.2119995999999,342000.0,67.35,6.1825
1996-11-18,742.921997,347000.0,48.2,6.162000000000001
1996-11-25,756.2525177499999,332000.0,49.99571428571428,6.114999999999999
1996-12-02,746.7839968,355000.0,74.47,6.145999999999999
1996-12-09,739.1939941999999,352000.0,68.94857142857144,6.31
1996-12-16,734.6379881999999,350000.0,74.34714285714287,6.395999999999999
1996-12-23,752.6399992500001,357000.0,35.794285714285714,6.3374999999999995
1996-12-30,744.90750125,347000.0,87.30857142857143,6.449999999999999
1997-01-06,752.7279906000001,324000.0,60.34285714285715,6.572
1997-01-13,768.297998,345000.0,69.16714285714286,6.564
1997-01-20,778.7459961999999,340000.0,86.51857142857145,6.58
1997-01-27,774.5739991999999,333000.0,59.27571428571429,6.62
1997-02-03,784.7960082,315000.0,71.03571428571429,6.462000000000001
1997-02-10,799.6180054,313000.0,66.77714285714285,6.37
1997-02-17,808.337494,322000.0,55.50428571428572,6.33
1997-02-24,802.776013,321000.0,55.13857142857143,6.498
1997-03-03,798.3559938,317000.0,45.037142857142854,6.593999999999999
1997-03-10,802.3960083999998,319000.0,26.509999999999998,6.632
1997-03-17,787.578003,315000.0,110.51428571428573,6.734
1997-03-24,786.08500675,325000.0,82.27428571428572,6.7925
1997-03-31,755.0180052000001,325000.0,82.85000000000001,6.895999999999999
1997-04-07,756.9680053999999,330000.0,59.424285714285716,6.9159999999999995
1997-04-14,758.0180054,316000.0,49.104285714285716,6.891999999999999
1997-04-21,769.0339965999999,337000.0,40.02285714285714,6.894
1997-04-28,795.9700074,342000.0,45.13714285714286,6.756
1997-05-05,823.7420043999998,318000.0,63.76857142857143,6.698
1997-05-12,835.6919922000001,322000.0,97.76285714285714,6.682
1997-05-19,839.3939942000001,316000.0,111.00142857142858,6.7299999999999995
1997-05-26,847.3200224999999,321000.0,68.76857142857143,6.7524999999999995
1997-06-02,846.6779905999999,329000.0,63.13285714285714,6.608
1997-06-09,874.8960084,335000.0,72.23142857142857,6.518000000000001
1997-06-16,894.8140014,316000.0,65.61571428571428,6.4
1997-06-23,886.9859985999999,322000.0,98.87857142857145,6.446
1997-06-30,899.2800139999999,346000.0,98.22571428571428,6.4225
1997-07-07,913.7900024,328000.0,74.78285714285714,6.255999999999999
1997-07-14,925.528003,301000.0,33.558571428571426,6.2299999999999995
1997-07-21,932.5139892,306000.0,49.45571428571429,6.18
1997-07-28,946.4959961999999,320000.0,39.78142857142858,6.108
1997-08-04,949.543994,329000.0,62.83428571428571,6.258000000000001
1997-08-11,922.2260134,343000.0,76.00142857142858,6.33
1997-08-18,925.2879884,327000.0,65.39714285714287,6.268
1997-08-25,910.0039917999999,332000.0,82.97285714285715,6.358
1997-09-01,928.83999625,313000.0,45.041428571428575,6.335
1997-09-08,924.0700072,314000.0,49.74714285714286,6.343999999999999
1997-09-15,941.2420046,317000.0,57.25714285714287,6.138
1997-09-22,946.993982,317000.0,43.894285714285715,6.081999999999999
1997-09-29,956.304016,311000.0,51.88857142857143,6.055999999999999
1997-10-06,973.4499997999999,305000.0,70.61857142857141,6.044
1997-10-13,960.7019898000001,318000.0,47.21857142857142,6.1075
1997-10-20,957.7420042,306000.0,69.46000000000001,6.0920000000000005
1997-10-27,907.2599854,313000.0,136.63714285714286,5.896
1997-11-03,937.6100098,308000.0,66.66285714285715,5.922
1997-11-10,919.1760009999998,325000.0,88.58,5.8825
1997-11-17,950.2180052,309000.0,62.49714285714286,5.836
1997-11-24,951.13250725,318000.0,100.01857142857143,5.8575
1997-12-01,976.0219973999999,317000.0,62.82285714285714,5.862
1997-12-08,967.2540038000001,323000.0,70.51714285714284,5.8740000000000006
1997-12-15,959.8099976000001,310000.0,60.9242857142857,5.767999999999999
1997-12-22,940.4975127499999,303000.0,50.38,5.74
1997-12-29,967.4149935,312000.0,119.80857142857143,5.744999999999999
1998-01-05,958.2780028000001,331000.0,85.79857142857144,5.489999999999999
1998-01-12,952.3020018,341000.0,68.15142857142857,5.454
1998-01-19,967.50999475,307000.0,89.42,5.592499999999999
1998-01-26,973.8400146,315000.0,184.25857142857143,5.626
1998-02-02,1006.0340088,311000.0,113.7057142857143,5.588
1998-02-09,1018.7980104000001,321000.0,53.22714285714285,5.566
1998-02-16,1029.332489,327000.0,49.720000000000006,5.494999999999999
1998-02-23,1041.9220215999999,317000.0,118.66285714285712,5.6339999999999995
1998-03-02,1047.5579834,308000.0,107.34714285714287,5.752000000000001
1998-03-09,1064.7120118,319000.0,51.605714285714285,5.622
1998-03-16,1086.828003,321000.0,60.61,5.566
1998-03-23,1099.8740234000002,312000.0,58.09428571428571,5.63
1998-03-30,1109.2419922000001,312000.0,78.93142857142857,5.608
1998-04-06,1110.8125304999999,304000.0,68.48142857142857,5.552499999999999
1998-04-13,1115.1299804000002,317000.0,89.86285714285714,5.614
1998-04-20,1121.6680174,311000.0,87.32857142857142,5.6739999999999995
1998-04-27,1099.8040038,304000.0,71.22571428571429,5.752
1998-05-04,1109.154004,306000.0,53.62,5.684
1998-05-11,1113.4780028,315000.0,55.98142857142857,5.696
1998-05-18,1111.9020022,309000.0,84.05285714285715,5.638
1998-05-25,1093.6674805,322000.0,56.89142857142857,5.572499999999999
1998-06-01,1095.1239744,306000.0,54.92571428571428,5.566
1998-06-08,1107.9659912,321000.0,64.7642857142857,5.51
1998-06-15,1095.745996,349000.0,94.97571428571429,5.468
1998-06-22,1123.6119872,376000.0,47.455714285714286,5.458
1998-06-29,1141.8275147499999,362000.0,57.90857142857142,5.442500000000001
1998-07-06,1160.252002,320000.0,29.791428571428575,5.414
1998-07-13,1177.6639891999998,315000.0,85.16571428571429,5.4879999999999995
1998-07-20,1158.7599854,335000.0,74.27714285714286,5.458
1998-07-27,1133.2679931999999,327000.0,88.96285714285713,5.497999999999999
1998-08-03,1089.0139892,316000.0,108.61714285714287,5.432
1998-08-10,1074.8,308000.0,85.5657142857143,5.404000000000001
1998-08-17,1091.154004,302000.0,124.89428571428572,5.386
1998-08-24,1066.9819826,310000.0,143.52142857142857,5.204
1998-08-31,979.6340088000001,313000.0,200.68714285714285,5.05
1998-09-07,1004.7275084999999,304000.0,187.8542857142857,4.9
1998-09-14,1030.3680054000001,305000.0,143.7942857142857,4.83
1998-09-21,1041.4159914,294000.0,106.60714285714286,4.67
1998-09-28,1020.7419923999998,302000.0,153.3842857142857,4.4559999999999995
1998-10-05,977.532007,316000.0,163.18,4.414
1998-10-12,1020.3900146,318000.0,94.25571428571428,4.5825000000000005
1998-10-19,1069.0780274,309000.0,88.76714285714287,4.59
1998-10-26,1078.0699952,308000.0,103.47999999999999,4.628
1998-11-02,1123.1939944,316000.0,86.18999999999998,4.8260000000000005
1998-11-09,1124.5679688,334000.0,102.23714285714287,4.82
1998-11-16,1147.1659909999998,304000.0,131.67428571428567,4.848
1998-11-23,1187.5999755,310000.0,58.40714285714286,4.8325
1998-11-30,1167.4080078,326000.0,65.7057142857143,4.64
1998-12-07,1176.8099854,305000.0,64.14,4.598
1998-12-14,1166.7959714,297000.0,116.48,4.587999999999999
1998-12-21,1215.30499275,336000.0,91.41571428571429,4.7524999999999995
1998-12-28,1232.11502075,331000.0,112.29999999999998,4.6975
1999-01-04,1258.0079834,345000.0,83.14857142857143,4.758
1999-01-11,1238.647998,339000.0,73.58,4.75
1999-01-18,1242.2424925,311000.0,84.37571428571428,4.7025
1999-01-25,1254.8940186,305000.0,84.0657142857143,4.674
1999-02-01,1258.98999,291000.0,78.30714285714285,4.84
1999-02-08,1233.5260256,312000.0,71.69571428571429,4.9479999999999995
1999-02-15,1235.6000060000001,302000.0,54.362857142857145,5.03
1999-02-22,1256.0160157999999,301000.0,56.80714285714286,5.183999999999999
1999-03-01,1242.2939942,300000.0,75.13857142857144,5.378
1999-03-08,1288.3359864,308000.0,44.27428571428571,5.208
1999-03-15,1305.4600097999999,305000.0,68.7942857142857,5.136
1999-03-22,1280.106006,298000.0,40.720000000000006,5.2
1999-03-29,1297.7525025,310000.0,49.394285714285715,5.241999999999999
1999-04-05,1331.6459962000001,319000.0,54.42142857142857,5.11
1999-04-12,1335.7479736,314000.0,42.17,5.144
1999-04-19,1329.4879882,291000.0,50.230000000000004,5.203999999999999
1999-04-26,1350.3520263999999,296000.0,52.83571428571429,5.26
1999-05-03,1342.1980226,310000.0,29.705714285714283,5.452
1999-05-10,1353.0540283999999,301000.0,72.37571428571428,5.534000000000001
1999-05-17,1337.2319822000002,298000.0,48.97285714285714,5.612
1999-05-24,1295.8120115999998,303000.0,43.32285714285714,5.5600000000000005
1999-05-31,1304.090027,303000.0,44.464285714285715,5.8
1999-06-07,1313.3899904,290000.0,42.04,5.89
1999-06-14,1321.6620116,292000.0,49.895714285714284,5.906000000000001
1999-06-21,1329.8060303999998,291000.0,48.86571428571428,5.982
1999-06-28,1365.5379639999999,287000.0,81.50714285714285,5.874
1999-07-05,1395.42001325,288000.0,75.02142857142857,5.8725
1999-07-12,1403.8460206,309000.0,59.43,5.717999999999999
1999-07-19,1376.3899902,306000.0,54.45857142857143,5.718
1999-07-26,1349.15,300000.0,88.85285714285715,5.858
1999-08-02,1313.9120117999998,295000.0,75.56714285714285,5.946
1999-08-09,1301.4000489999999,292000.0,44.160000000000004,6.08
1999-08-16,1333.5939942,286000.0,48.76714285714286,5.906
1999-08-23,1363.1580079999999,290000.0,53.21999999999999,5.814
1999-08-30,1330.369995,290000.0,47.51428571428572,5.968000000000001
1999-09-06,1348.48001075,281000.0,59.56,5.935
1999-09-13,1330.4580078,281000.0,46.13714285714286,5.918
1999-09-20,1302.2780028,306000.0,71.88428571428571,5.878000000000001
1999-09-27,1279.8800049999998,309000.0,71.31571428571428,5.917999999999999
1999-10-04,1317.0020022,291000.0,61.08571428571428,6.02
1999-10-11,1292.9260254,287000.0,56.93142857142857,6.1125
1999-10-18,1278.0280028000002,280000.0,40.804285714285705,6.180000000000001
1999-10-25,1315.5239990000002,285000.0,54.08285714285715,6.158
1999-11-01,1357.9320068000002,282000.0,57.18285714285714,5.9959999999999996
1999-11-08,1378.654004,281000.0,46.53285714285714,5.9625
1999-11-15,1414.4219726,276000.0,50.51857142857143,6.016
1999-11-22,1414.81997675,288000.0,67.1542857142857,6.095
1999-11-29,1407.3600098,287000.0,44.92857142857143,6.202000000000001
1999-12-06,1412.3060057999999,272000.0,48.99,6.128
1999-12-13,1414.3060057999999,287000.0,77.76285714285714,6.2379999999999995
1999-12-20,1436.49749775,268000.0,133.90571428571428,6.385
1999-12-27,1462.3879884000003,286000.0,57.15,6.414
2000-01-03,1420.3339844000002,298000.0,69.86,6.556
2000-01-10,1448.6480225999999,289000.0,49.60714285714285,6.656000000000001
2000-01-17,1449.4924925,284000.0,55.37857142857143,6.765
2000-01-24,1394.8740234000002,285000.0,45.24714285714286,6.684
2000-01-31,1412.4399902,312000.0,73.66428571428573,6.5840000000000005
2000-02-07,1416.3239746000002,300000.0,51.284285714285716,6.618
2000-02-14,1382.802002,283000.0,34.642857142857146,6.55
2000-02-21,1349.9125060000001,280000.0,45.16142857142857,6.38
2000-02-28,1376.9180176000002,286000.0,52.22714285714286,6.394
2000-03-06,1382.0719723999998,270000.0,61.26571428571429,6.386
2000-03-13,1411.5699952000002,271000.0,60.50428571428571,6.284
2000-03-20,1501.1899904000002,272000.0,61.019999999999996,6.143999999999999
2000-03-27,1505.3219969999998,266000.0,84.65285714285714,6.13
2000-04-03,1501.1519775999998,268000.0,82.43999999999998,5.918
2000-04-10,1453.858008,259000.0,61.97714285714285,5.890000000000001
2000-04-17,1426.264984,274000.0,45.118571428571435,6.01
2000-04-24,1457.1280028,291000.0,47.61857142857143,6.148000000000001
2000-05-01,1434.3679932,293000.0,45.792857142857144,6.395999999999999
2000-05-08,1409.6260256,276000.0,71.47,6.502
2000-05-15,1442.0719970000002,280000.0,103.71714285714286,6.489999999999999
2000-05-22,1386.6340089999999,280000.0,88.36428571428571,6.4159999999999995
2000-05-29,1442.2799989999999,290000.0,67.30428571428571,6.255000000000001
2000-06-05,1463.0899902,284000.0,50.96714285714285,6.13
2000-06-12,1465.8339842,294000.0,57.74714285714286,6.06
2000-06-19,1466.947998,296000.0,62.58714285714286,6.090000000000001
2000-06-26,1451.5340090000002,281000.0,108.07714285714285,6.078
2000-07-03,1462.8350217500001,293000.0,50.707142857142856,6.012499999999999
2000-07-10,1491.047998,303000.0,49.36,6.06
2000-07-17,1492.3899656,300000.0,43.49571428571429,6.101999999999999
2000-07-24,1452.1380128,298000.0,60.13285714285714,6.036
2000-07-31,1444.6239991999998,306000.0,58.69428571428572,5.976
2000-08-07,1473.4159912,315000.0,42.95857142857143,5.851999999999999
2000-08-14,1488.7260012,318000.0,51.14142857142857,5.8020000000000005
2000-08-21,1503.6679932,312000.0,41.45285714285715,5.752000000000001
2000-08-28,1512.9939944000002,301000.0,41.370000000000005,5.762
2000-09-04,1499.0849915,309000.0,69.66857142857144,5.7250000000000005
2000-09-11,1480.5680176,311000.0,64.48714285714286,5.784
2000-09-18,1450.704004,288000.0,82.99142857142859,5.8759999999999994
2000-09-25,1437.5219969999998,292000.0,66.65571428571428,5.819999999999999
2000-10-02,1428.4559812,309000.0,72.35999999999999,5.8580000000000005
2000-10-09,1371.5180176000001,299000.0,67.69428571428571,5.7575
2000-10-16,1370.482007,295000.0,63.82285714285715,5.676
2000-10-23,1380.565991,301000.0,76.24285714285713,5.66
2000-10-30,1420.8579832,331000.0,53.69428571428572,5.764
2000-11-06,1407.891992,318000.0,157.36142857142858,5.85
2000-11-13,1372.8119874,332000.0,221.82142857142858,5.728
2000-11-20,1338.5249939999999,356000.0,114.72,5.6499999999999995
2000-11-27,1331.4339844,338000.0,99.0942857142857,5.556
2000-12-04,1353.282007,321000.0,156.84285714285716,5.390000000000001
2000-12-11,1352.8900146,354000.0,135.53285714285715,5.29
2000-12-18,1294.7779784000002,364000.0,73.68285714285715,5.098
2000-12-25,1324.65249625,353000.0,143.9842857142857,5.1000000000000005
2001-01-01,1315.63000525,337000.0,145.13857142857142,5.005
2001-01-08,1311.0600098,318000.0,122.24571428571429,5.082
2001-01-15,1336.65750125,343000.0,120.0657142857143,5.1850000000000005
2001-01-22,1356.0120116000003,362000.0,116.45857142857142,5.292
2001-01-29,1365.3699952000002,376000.0,122.75,5.204000000000001
2001-02-05,1338.9500246,365000.0,143.7642857142857,5.1259999999999994
2001-02-12,1318.6340332,358000.0,114.53285714285714,5.11
2001-02-19,1258.222473,386000.0,105.11857142857141,5.125
2001-02-26,1248.1879880000001,384000.0,113.75,4.95
2001-03-05,1251.0520264,393000.0,146.5614285714286,4.946
2001-03-12,1173.7240234,393000.0,147.07857142857142,4.86
2001-03-19,1138.5959962000002,378000.0,108.70857142857143,4.78
2001-03-26,1159.2859862,388000.0,90.15285714285714,4.946
2001-04-02,1127.0899902,398000.0,102.49857142857145,4.946000000000001
2001-04-09,1163.8399964999999,383000.0,75.75571428571429,5.077500000000001
2001-04-16,1221.2640136,400000.0,134.9842857142857,5.2379999999999995
2001-04-23,1230.0300049999998,406000.0,119.61999999999999,5.247999999999999
2001-04-30,1259.7039794,381000.0,68.10428571428571,5.278
2001-05-07,1256.2200196000001,390000.0,73.0957142857143,5.294
2001-05-14,1272.7599851999998,402000.0,133.1185714285714,5.462000000000001
2001-05-21,1296.4640138,405000.0,112.58,5.456
2001-05-28,1258.125,406000.0,80.83285714285715,5.475
2001-06-04,1272.5259764000002,411000.0,70.92285714285715,5.324
2001-06-11,1237.2139894,394000.0,57.47714285714285,5.28
2001-06-18,1221.308008,381000.0,79.31285714285715,5.226
2001-06-25,1219.4019776,394000.0,91.57000000000001,5.286
2001-07-02,1220.2499695000001,401000.0,68.21714285714286,5.407500000000001
2001-07-09,1196.8600344,405000.0,72.20857142857143,5.308
2001-07-16,1210.0939697999997,398000.0,96.82857142857142,5.1659999999999995
2001-07-23,1192.3840086,388000.0,98.60000000000001,5.156000000000001
2001-07-30,1213.356006,401000.0,134.5142857142857,5.132
2001-08-06,1192.4000242000002,394000.0,55.46999999999999,5.082000000000001
2001-08-13,1179.9340088000001,402000.0,64.86285714285715,4.946
2001-08-20,1168.2000246,395000.0,92.18142857142857,4.902
2001-08-27,1150.3780029999998,402000.0,85.16142857142857,4.8420000000000005
2001-09-03,1114.2149960000002,408000.0,114.02428571428572,4.905
2001-09-10,1092.540039,395000.0,178.18142857142857,4.683333333333334
